date_key,account,daily_pnl,trade_count,avg_trade_size,avg_leverage,wins,classification,sentiment_value,win_rate
2025-01-23,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,0.0,6,569.92,0.06952919892593527,0,Extreme Greed,75.0,0.0
2025-01-23,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,25224.994585,90,2493.861,1.247611208037062,90,Extreme Greed,75.0,1.0
2025-01-23,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,-133.631755,16,989.034375,5.571894165889821,1,Extreme Greed,75.0,0.0625
2025-01-24,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,1693.493165,339,1737.369557522124,5697.6976958036375,198,Extreme Greed,75.0,0.584070796460177
2025-01-24,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,347.22838,120,145.0465,10876000.324098384,60,Extreme Greed,75.0,0.5
2025-01-24,0x2c229d22b100a7beb69122eed721cee9b24011dd,363.482456,38,2124.9794736842105,134898158.57593858,19,Extreme Greed,75.0,0.5
2025-01-24,0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,0.0,2,0.005,0.010289314957988727,0,Extreme Greed,75.0,0.0
2025-01-24,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,553.5255989999999,40,583.839,0.3010039231221885,18,Extreme Greed,75.0,0.45
2025-01-24,0x4f93fead39b70a1824f981a54d4e55b278e9f760,1707.06994,42,14664.804285714286,1321649507.7322187,16,Extreme Greed,75.0,0.38095238095238093
2025-01-24,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0.0,2,2258.9,1261065009.1201863,0,Extreme Greed,75.0,0.0
2025-01-24,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,3540.716915,137,1282.6185401459854,267981695.69048637,129,Extreme Greed,75.0,0.9416058394160584
2025-01-24,0x8477e447846c758f5a675856001ea72298fd9cb5,288.144978,61,349.93508196721314,72768524.70627744,2,Extreme Greed,75.0,0.03278688524590164
2025-01-24,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,0.0,9,671.1622222222222,0.0799659391269821,0,Extreme Greed,75.0,0.0
2025-01-24,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2109.118305,84,921.5711904761904,1.1825407673228214,46,Extreme Greed,75.0,0.5476190476190477
2025-01-25,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,4221.156399,54,2398.331666666667,986.4022995440398,4,Extreme Greed,75.0,0.07407407407407407
2025-01-25,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,124.70498799999999,118,241.47220338983053,21192036.799968064,47,Extreme Greed,75.0,0.3983050847457627
2025-01-25,0x2c229d22b100a7beb69122eed721cee9b24011dd,2167.17715,53,5537.374905660377,18505508.2046484,33,Extreme Greed,75.0,0.6226415094339622
2025-01-25,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,416.148576,36,607.7458333333333,20838203.768448904,20,Extreme Greed,75.0,0.5555555555555556
2025-01-25,0x4f93fead39b70a1824f981a54d4e55b278e9f760,446.44485399999996,18,22485.88888888889,833630455.552204,4,Extreme Greed,75.0,0.2222222222222222
2025-01-25,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0.0,14,3981.5714285714284,131735006.91804996,0,Extreme Greed,75.0,0.0
2025-01-25,0x8170715b3b381dffb7062c0298972d4727a0a63b,-18956.391598000002,29,4484.771379310345,3.012325720622485,5,Extreme Greed,75.0,0.1724137931034483
2025-01-25,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,0.0,25,3223.1059999999998,74549200.17758046,0,Extreme Greed,75.0,0.0
2025-01-25,0x8477e447846c758f5a675856001ea72298fd9cb5,1125.196124,111,498.1863963963964,22028290.74070555,25,Extreme Greed,75.0,0.22522522522522523
2025-01-25,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,15,1004.8726666666666,4688000.23238467,0,Extreme Greed,75.0,0.0
2025-01-25,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,107.54725099999999,33,742.9863636363636,0.7591431727919846,3,Extreme Greed,75.0,0.09090909090909091
2025-01-26,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,273.211119,106,334.20924528301884,43940001.267225645,48,Greed,73.0,0.4528301886792453
2025-01-26,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,535.938645,18,586.3983333333333,0.26897022407953297,16,Greed,73.0,0.8888888888888888
2025-01-26,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,262.95,55,1671.9961818181819,220435337.5515855,16,Greed,73.0,0.2909090909090909
2025-01-26,0x8170715b3b381dffb7062c0298972d4727a0a63b,0.0,26,961.5796153846154,97106539.17409992,0,Greed,73.0,0.0
2025-01-26,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,38294.693499,123,7578.344634146341,0.18608406920977433,82,Greed,73.0,0.6666666666666666
2025-01-26,0x8477e447846c758f5a675856001ea72298fd9cb5,444.464792,96,815.5705208333334,23519166.76221554,21,Greed,73.0,0.21875
2025-01-26,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,1012.208613,27,1029.6403703703704,0.7467328654816862,13,Greed,73.0,0.48148148148148145
2025-01-27,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,0.0,44,1519.465681818182,9836.653934217735,0,Greed,71.0,0.0
2025-01-27,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,838.930696,268,1223.7995522388057,57984925.48093947,114,Greed,71.0,0.4253731343283582
2025-01-27,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,1295.825632,83,600.4903614457832,30108100.57024137,34,Greed,71.0,0.40963855421686746
2025-01-27,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,15,33170.452666666664,7102.305892547932,0,Greed,71.0,0.0
2025-01-27,0x6d6a4b953f202f8df5bed40692e7fd865318264a,0.0,11,1272.7318181818182,0.7222098113237126,0,Greed,71.0,0.0
2025-01-27,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0.0,1,11300.0,112.99999887000001,0,Greed,71.0,0.0
2025-01-27,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2582.715893,128,1981.91671875,562756953.155179,122,Greed,71.0,0.953125
2025-01-27,0x8170715b3b381dffb7062c0298972d4727a0a63b,0.0,22,681.8109090909091,0.09827718488877193,0,Greed,71.0,0.0
2025-01-27,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,0.0,2,4443.99,2730845006.644109,0,Greed,71.0,0.0
2025-01-27,0x8477e447846c758f5a675856001ea72298fd9cb5,4321.583225,31,1396.8890322580644,14245986.114834238,18,Greed,71.0,0.5806451612903226
2025-01-27,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,0.0,20,449.921,0.051431218375748586,0,Greed,71.0,0.0
2025-01-27,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,12084.434144,56,989.8810714285713,0.9085146532006251,56,Greed,71.0,1.0
2025-01-27,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,13,3464.2846153846153,0.02500585217892914,0,Greed,71.0,0.0
2025-01-27,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,20428.824,23,2342.7495652173916,0.007337308989933986,23,Greed,71.0,1.0
2025-01-27,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,-220.548198,56,1004.7960714285715,0.4433161352190356,1,Greed,71.0,0.017857142857142856
2025-01-28,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,6899.2458320000005,56,1317.0667857142857,1.8615203705647854,56,Greed,72.0,1.0
2025-01-28,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,1019.55769,151,624.2161589403973,9647750.98001662,75,Greed,72.0,0.4966887417218543
2025-01-28,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,475.702642,43,577.776511627907,29067001.97423863,27,Greed,72.0,0.627906976744186
2025-01-28,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,1474.79,70,1620.264857142857,130066229.95416398,38,Greed,72.0,0.5428571428571428
2025-01-28,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,1150.332823,37,3275.1991891891894,810992972.9751501,34,Greed,72.0,0.918918918918919
2025-01-28,0x8170715b3b381dffb7062c0298972d4727a0a63b,0.0,17,588.2223529411765,0.0393787780438345,0,Greed,72.0,0.0
2025-01-28,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,0.0,3,0.07666666666666667,6.857395565935721,0,Greed,72.0,0.0
2025-01-28,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,6959.984986,121,1173.1775206611571,413870.778361685,83,Greed,72.0,0.6859504132231405
2025-01-29,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,0.0,46,1602.9452173913044,7236.476192380043,0,Greed,72.0,0.0
2025-01-29,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,152.618804,42,340.8880952380952,19955070.562533215,21,Greed,72.0,0.5
2025-01-29,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,41.935052,14,446.21642857142854,187.77522485414624,3,Greed,72.0,0.21428571428571427
2025-01-29,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,45.381082,36,1330.8616666666667,6325277.798299801,28,Greed,72.0,0.7777777777777778
2025-01-29,0x8170715b3b381dffb7062c0298972d4727a0a63b,0.0,7,999.9485714285714,0.08376423993201616,0,Greed,72.0,0.0
2025-01-29,0x8477e447846c758f5a675856001ea72298fd9cb5,0.0,13,452.09615384615387,364183138.8880516,0,Greed,72.0,0.0
2025-01-29,0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,21987.812579,636,2604.86213836478,8527437.139125444,272,Greed,72.0,0.4276729559748428
2025-01-29,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,40,305.256,57647751.98565185,0,Greed,72.0,0.0
2025-01-29,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,1193.2639530000001,76,967.4096052631579,1.1725350534632875,55,Greed,72.0,0.7236842105263158
2025-01-30,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,7372.485101,55,1474.6896363636365,2.003564112395928,55,Greed,70.0,1.0
2025-01-30,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,1234.2072,86,394.06465116279065,1160032.8531020426,55,Greed,70.0,0.6395348837209303
2025-01-30,0x2c229d22b100a7beb69122eed721cee9b24011dd,159.201612,15,4589.114666666666,138640019.8335506,6,Greed,70.0,0.4
2025-01-30,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,783.829317,44,634.8495454545455,5.931873325786878,19,Greed,70.0,0.4318181818181818
2025-01-30,0x4f93fead39b70a1824f981a54d4e55b278e9f760,3278.847724,75,21280.349733333333,946484814.6124953,35,Greed,70.0,0.4666666666666667
2025-01-30,0x6d6a4b953f202f8df5bed40692e7fd865318264a,1643.602279,8,1242.675,0.6089349458467387,8,Greed,70.0,1.0
2025-01-30,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,5049.257348,134,2169.4271641791042,615007985.1441697,110,Greed,70.0,0.8208955223880597
2025-01-30,0x8170715b3b381dffb7062c0298972d4727a0a63b,0.0,37,486.4764864864865,0.02797939307529165,0,Greed,70.0,0.0
2025-01-30,0x8477e447846c758f5a675856001ea72298fd9cb5,0.0,9,307.96333333333337,110830000.38751692,0,Greed,70.0,0.0
2025-01-30,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2503.8204370000003,336,1614.6436011904761,6180655.199759778,3,Greed,70.0,0.008928571428571428
2025-01-30,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,1072.220367,268,1278.6088059701492,935138.7977271681,79,Greed,70.0,0.2947761194029851
2025-01-31,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,755.916254,49,374.2630612244898,1510.501700010433,38,Extreme Greed,76.0,0.7755102040816326
2025-01-31,0x2c229d22b100a7beb69122eed721cee9b24011dd,14418.18988,132,5257.4305303030305,1063276515.2834337,113,Extreme Greed,76.0,0.8560606060606061
2025-01-31,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,488.582241,57,426.12614035087717,22654658.572432104,23,Extreme Greed,76.0,0.40350877192982454
2025-01-31,0x4f93fead39b70a1824f981a54d4e55b278e9f760,975.654751,59,13735.521525423728,901456917.5103625,21,Extreme Greed,76.0,0.3559322033898305
2025-01-31,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,6216.099195999999,172,2295.991569767442,932767209.3329047,120,Extreme Greed,76.0,0.6976744186046512
2025-01-31,0x8170715b3b381dffb7062c0298972d4727a0a63b,0.0,48,625.6752083333333,0.03820526616667659,0,Extreme Greed,76.0,0.0
2025-01-31,0x8477e447846c758f5a675856001ea72298fd9cb5,151.311363,66,527.1548484848485,13156375.96228952,16,Extreme Greed,76.0,0.24242424242424243
2025-01-31,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,9719.053192,65,2959.078615384615,0.6138283814623633,65,Extreme Greed,76.0,1.0
2025-01-31,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,58,1723.3093103448277,0.07905486342584536,0,Extreme Greed,76.0,0.0
2025-01-31,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,0.0,61,1589.025081967213,0.0047753248626597215,0,Extreme Greed,76.0,0.0
2025-01-31,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,3143.489896,249,1556.0202409638553,3443328.815485315,154,Extreme Greed,76.0,0.6184738955823293
2025-02-01,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,1162.002541,78,2094.719358974359,787.8317464965936,25,Greed,68.0,0.32051282051282054
2025-02-01,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,3.536668000000001,51,1057.5154901960784,22626889.671066802,21,Greed,68.0,0.4117647058823529
2025-02-01,0x2c229d22b100a7beb69122eed721cee9b24011dd,88.50699399999999,21,5610.000952380952,124775716.81095311,12,Greed,68.0,0.5714285714285714
2025-02-01,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,526.448209,33,490.5812121212121,760.0746515106158,23,Greed,68.0,0.696969696969697
2025-02-01,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,4,22500.69,3748928694.182177,0,Greed,68.0,0.0
2025-02-01,0x6d6a4b953f202f8df5bed40692e7fd865318264a,0.0,5,1987.6240000000003,1.0122859665260915,0,Greed,68.0,0.0
2025-02-01,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,9609.447365,148,4026.3325675675674,1182113378.743343,114,Greed,68.0,0.7702702702702703
2025-02-01,0x8170715b3b381dffb7062c0298972d4727a0a63b,0.0,18,773.4088888888889,0.04252926105422545,0,Greed,68.0,0.0
2025-02-01,0x8477e447846c758f5a675856001ea72298fd9cb5,1579.909758,60,615.154,82877840.03716804,29,Greed,68.0,0.48333333333333334
2025-02-01,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,923.487443,18,1390.1038888888888,0.8179596174693946,18,Greed,68.0,1.0
2025-02-01,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,15452.344326,11,1400.39,0.011055644049157768,3,Greed,68.0,0.2727272727272727
2025-02-01,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2954.521713,187,1204.9785026737968,8794.345803758782,133,Greed,68.0,0.7112299465240641
2025-02-02,0x083384f897ee0f19899168e3b1bec365f52a9012,76710.0,10,185847.0,93129001043.4006,9,Greed,60.0,0.9
2025-02-02,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,6352.452613,517,2792.42166344294,125168222.12589747,233,Greed,60.0,0.4506769825918762
2025-02-02,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,-1416.906536,91,1328.6620879120878,2462.709625576219,5,Greed,60.0,0.054945054945054944
2025-02-02,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,-782.6517170000001,108,475.55675925925925,7266197.0440670885,27,Greed,60.0,0.25
2025-02-02,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,30,25418.461333333333,8191.828109138093,0,Greed,60.0,0.0
2025-02-02,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0.0,37,837.1502702702703,22356759.492806267,0,Greed,60.0,0.0
2025-02-02,0x8170715b3b381dffb7062c0298972d4727a0a63b,0.0,30,1333.3373333333334,0.041422124806231114,0,Greed,60.0,0.0
2025-02-02,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,0.0,19,1943.7873684210526,78938952.57522452,0,Greed,60.0,0.0
2025-02-02,0x8477e447846c758f5a675856001ea72298fd9cb5,1023.934713,60,1069.4091666666668,142552982.57257038,15,Greed,60.0,0.25
2025-02-02,0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,12245.905048999999,169,2370.67449704142,8187337.313703962,75,Greed,60.0,0.4437869822485207
2025-02-02,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,0.0,29,1210.4648275862069,0.6837444518276603,0,Greed,60.0,0.0
2025-02-02,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,69051.70619,88,6537.665,0.7893196305508077,71,Greed,60.0,0.8068181818181818
2025-02-02,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,-329.680689,131,1839.5793129770993,1908170.5009422514,38,Greed,60.0,0.2900763358778626
2025-02-03,0x083384f897ee0f19899168e3b1bec365f52a9012,101011.685664,839,23593.019856972587,769203043.7536428,256,Fear,44.0,0.30512514898688914
2025-02-03,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,439.634046,75,1251.5914666666667,66107652.95580938,45,Fear,44.0,0.6
2025-02-03,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2440.916534,182,633.5157142857142,17830431.11812172,73,Fear,44.0,0.4010989010989011
2025-02-03,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,14982.681725,351,2940.937606837607,1381049181.076859,263,Fear,44.0,0.7492877492877493
2025-02-03,0x8170715b3b381dffb7062c0298972d4727a0a63b,13770.715332,119,355.00016806722687,0.010240613477898144,96,Fear,44.0,0.8067226890756303
2025-02-03,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,0.0,8,2351.285,1.2640116897187699,0,Fear,44.0,0.0
2025-02-03,0x8477e447846c758f5a675856001ea72298fd9cb5,1474.607584,138,1645.3448550724638,51110867.62714543,67,Fear,44.0,0.4855072463768116
2025-02-03,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2161.6751200000003,15,8577.862,40523434.32522548,6,Fear,44.0,0.4
2025-02-03,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,20.596691,1,999.91,0.06665302307127871,1,Fear,44.0,1.0
2025-02-03,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,46742.288748,258,1333.0556976744185,12418606.768956771,89,Fear,44.0,0.3449612403100775
2025-02-03,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,160022.95082600001,69,3243.988695652174,0.03026831998322643,69,Fear,44.0,1.0
2025-02-03,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,5803.573999,325,1758.0771384615382,4568162.528279853,138,Fear,44.0,0.4246153846153846
2025-02-04,0x083384f897ee0f19899168e3b1bec365f52a9012,375620.270243,531,10576.687156308852,99.91968899801032,83,Greed,72.0,0.15630885122410546
2025-02-04,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,1291.500575,48,1139.6597916666667,57105887.37581437,17,Greed,72.0,0.3541666666666667
2025-02-04,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,874.3810560000001,34,389.9655882352941,88.39316462458369,16,Greed,72.0,0.47058823529411764
2025-02-04,0x4f93fead39b70a1824f981a54d4e55b278e9f760,6403.5061239999995,9,95439.94666666667,32533.242430610582,9,Greed,72.0,1.0
2025-02-04,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0.0,1,15000.0,15000000000.0,0,Greed,72.0,0.0
2025-02-04,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,1985.815595,76,1605.050657894737,789461052.8300205,74,Greed,72.0,0.9736842105263158
2025-02-04,0x8170715b3b381dffb7062c0298972d4727a0a63b,0.0,45,676.7046666666666,0.019303808951469954,0,Greed,72.0,0.0
2025-02-04,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,9167.620989,104,58124.15365384616,8227081.994474013,49,Greed,72.0,0.47115384615384615
2025-02-04,0x8477e447846c758f5a675856001ea72298fd9cb5,0.0,6,462.50499999999994,184960000.0346804,0,Greed,72.0,0.0
2025-02-04,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,4624.583773,731,1221.8522845417237,5780458.849299885,138,Greed,72.0,0.18878248974008208
2025-02-04,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,16102.444634,661,2456.432904689864,60222588.75730659,238,Greed,72.0,0.3600605143721634
2025-02-04,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,0.0,18,3777.777777777778,0.016335401491447545,0,Greed,72.0,0.0
2025-02-04,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,806.765131,248,1351.8856048387097,1007672.8551853735,71,Greed,72.0,0.2862903225806452
2025-02-05,0x083384f897ee0f19899168e3b1bec365f52a9012,44400.9058,210,26585.06338095238,25.450517605417268,78,Neutral,54.0,0.37142857142857144
2025-02-05,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,696.8107239999999,83,912.4063855421687,2205.4567929136247,37,Neutral,54.0,0.4457831325301205
2025-02-05,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,32.72269,3,431.90000000000003,9525.768301383194,1,Neutral,54.0,0.3333333333333333
2025-02-05,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,9,16663.026666666665,1437974830.3232708,0,Neutral,54.0,0.0
2025-02-05,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,14.590934,20,2107.2529999999997,943714000.0936972,15,Neutral,54.0,0.75
2025-02-05,0x8170715b3b381dffb7062c0298972d4727a0a63b,0.0,25,599.9928,0.008764369396331944,0,Neutral,54.0,0.0
2025-02-05,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,1843.301845,327,2347.8439143730884,11089.671914773522,126,Neutral,54.0,0.3853211009174312
2025-02-05,0x8477e447846c758f5a675856001ea72298fd9cb5,554.257954,20,554.9604999999999,27746000.04944895,12,Neutral,54.0,0.6
2025-02-05,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,-6194.283149,368,4161.944646739131,4088928.6226023436,45,Neutral,54.0,0.12228260869565218
2025-02-05,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,14644.100674,218,2359.758899082569,0.1996126947957502,92,Neutral,54.0,0.42201834862385323
2025-02-05,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,713.82809,14,3668.815,567852864.4350305,11,Neutral,54.0,0.7857142857142857
2025-02-06,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,358.877096,45,1453.7044444444446,4640.65791778149,17,Neutral,49.0,0.37777777777777777
2025-02-06,0x2c229d22b100a7beb69122eed721cee9b24011dd,-639.3510530000001,61,3750.11868852459,259293116.38189703,35,Neutral,49.0,0.5737704918032787
2025-02-06,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,922.6724320000001,63,414.6168253968254,42614001.893904276,15,Neutral,49.0,0.23809523809523808
2025-02-06,0x4f93fead39b70a1824f981a54d4e55b278e9f760,440.753133,10,30041.394,3925362429.640517,4,Neutral,49.0,0.4
2025-02-06,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2055.538866,73,4675.59698630137,76482884.25762108,20,Neutral,49.0,0.273972602739726
2025-02-06,0x8170715b3b381dffb7062c0298972d4727a0a63b,0.0,17,470.57411764705876,0.006205781395838556,0,Neutral,49.0,0.0
2025-02-06,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,71.77363,167,1881.207604790419,21001.061649053318,39,Neutral,49.0,0.23353293413173654
2025-02-06,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2780.135427,806,716.7850620347394,10565584.474302525,274,Neutral,49.0,0.3399503722084367
2025-02-06,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,51100.947505,419,1617.0732696897373,0.3686292308450862,355,Neutral,49.0,0.847255369928401
2025-02-06,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,-24500.0,13,18423.076923076922,4719406155.541719,0,Neutral,49.0,0.0
2025-02-06,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,1212.452697,29,1363.3675862068965,42496.90114483913,26,Neutral,49.0,0.896551724137931
2025-02-07,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,932.4458159999999,54,596.832037037037,1039.831963602456,36,Fear,44.0,0.6666666666666666
2025-02-07,0x2c229d22b100a7beb69122eed721cee9b24011dd,-1145.924392,149,2135.150268456376,26996577.19405264,6,Fear,44.0,0.040268456375838924
2025-02-07,0x430f09841d65beb3f27765503d0f850b8bce7713,5615.052102,93,4485.160645161291,3933872.0760291493,24,Fear,44.0,0.25806451612903225
2025-02-07,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,126.11297599999999,17,288.2288235294118,0.10565931737684779,14,Fear,44.0,0.8235294117647058
2025-02-07,0x4f93fead39b70a1824f981a54d4e55b278e9f760,3691.30885,27,19508.291481481483,620698882.7350842,9,Fear,44.0,0.3333333333333333
2025-02-07,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0.0,54,772.9157407407408,26401854.055349585,0,Fear,44.0,0.0
2025-02-07,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2648.450789,58,3997.0581034482757,955611379.3124926,41,Fear,44.0,0.7068965517241379
2025-02-07,0x8170715b3b381dffb7062c0298972d4727a0a63b,0.0,9,666.651111111111,0.008333031725899599,0,Fear,44.0,0.0
2025-02-07,0x8477e447846c758f5a675856001ea72298fd9cb5,0.0,6,277.15333333333336,277153333.3333334,0,Fear,44.0,0.0
2025-02-07,0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,0.0,2,46000.0,4638214079.471283,0,Fear,44.0,0.0
2025-02-07,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,6119.377807,787,1749.6032401524778,18466607.679595668,202,Fear,44.0,0.25667090216010163
2025-02-07,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,1831.9529619999998,143,1073.4656643356643,6992869.561471184,48,Fear,44.0,0.3356643356643357
2025-02-07,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2631.225181,125,2059.84464,0.9835214166108067,50,Fear,44.0,0.4
2025-02-08,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,0.0,32,630.2528125,983.4114184584494,0,Fear,44.0,0.0
2025-02-08,0x420ab45e0bd8863569a5efbb9c05d91f40624641,0.0,5,10322.714,7191.3852602139505,0,Fear,44.0,0.0
2025-02-08,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,78.902492,22,532.6045454545455,89700575.55593933,5,Fear,44.0,0.22727272727272727
2025-02-08,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,8,22498.25125,22918.63322215901,0,Fear,44.0,0.0
2025-02-08,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,235.47104,2,6882.275,3382270000.006659,1,Fear,44.0,0.5
2025-02-08,0x8170715b3b381dffb7062c0298972d4727a0a63b,0.0,5,999.984,0.011943856086180007,0,Fear,44.0,0.0
2025-02-08,0x8477e447846c758f5a675856001ea72298fd9cb5,131.753274,8,329.95875,69281251.21014275,7,Fear,44.0,0.875
2025-02-08,0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,0.0,152,1771.9198684210526,0.22291687134603355,0,Fear,44.0,0.0
2025-02-08,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,330.039883,328,764.5767682926829,3802894.998242187,96,Fear,44.0,0.2926829268292683
